Año;Mes;Via Acceso BCN;Sentido;Valor
2010;8;C-16;Salida;7690
2010;9;C-16;Salida;15997
2010;10;C-16;Salida;16283
2010;11;C-16;Salida;17321
2010;12;C-16;Salida;15837
2010;1;C-31S;Entrada;40204
2010;2;C-31S;Entrada;46970
2010;3;C-31S;Entrada;48013
2010;4;C-31S;Entrada;47899
2010;5;C-31S;Entrada;51634
2010;6;C-31S;Entrada;54737
2010;7;C-31S;Entrada;57800
2010;8;C-31S;Entrada;49380
2010;9;C-31S;Entrada;51294
2010;10;C-31S;Entrada;48886
2010;11;C-31S;Entrada;47429
2010;12;C-31S;Entrada;42851
2010;1;C-32S;Entrada;62145
2010;2;C-32S;Entrada;66576
2010;3;C-32S;Entrada;67390
2010;4;C-32S;Entrada;67201
2010;5;C-32S;Entrada;69155
2010;6;C-32S;Entrada;70577
2010;7;C-32S;Entrada;73871
2010;8;C-32S;Entrada;61535
2010;9;C-32S;Entrada;65757
2010;10;C-32S;Entrada;66481
2010;11;C-32S;Entrada;66976
2010;12;C-32S;Entrada;64040
2010;1;A-2;Entrada;53248
2010;2;A-2;Entrada;56747
2010;3;A-2;Entrada;56006
2010;4;A-2;Entrada;56579
2010;5;A-2;Entrada;55588
2010;6;A-2;Entrada;57616
2010;7;A-2;Entrada;57482
2010;8;A-2;Entrada;46460
2010;9;A-2;Entrada;55883
2010;10;A-2;Entrada;57048
2010;11;A-2;Entrada;58041
2010;12;A-2;Entrada;55775
2010;1;B-23;Entrada;56468
2010;2;B-23;Entrada;61876
2010;3;B-23;Entrada;62499
2010;4;B-23;Entrada;61021
2010;5;B-23;Entrada;60932
2010;6;B-23;Entrada;63044
2010;7;B-23;Entrada;63998
2010;8;B-23;Entrada;50477
2010;9;B-23;Entrada;59541
2010;10;B-23;Entrada;60977
2010;11;B-23;Entrada;62917
2010;12;B-23;Entrada;58715
2010;1;C-58;Entrada;68302
2010;2;C-58;Entrada;70574
2010;3;C-58;Entrada;73134
2010;4;C-58;Entrada;71486
2010;5;C-58;Entrada;73074
2010;6;C-58;Entrada;73707
2010;7;C-58;Entrada;74017
2010;8;C-58;Entrada;57384
2010;9;C-58;Entrada;71687
2010;10;C-58;Entrada;72303
2010;11;C-58;Entrada;70713
2010;12;C-58;Entrada;68080
2010;1;C-33;Entrada;39121
2010;2;C-33;Entrada;42284
2010;3;C-33;Entrada;41834
2010;4;C-33;Entrada;42721
2010;5;C-33;Entrada;44196
2010;6;C-33;Entrada;43779
2010;7;C-33;Entrada;46482
2010;8;C-33;Entrada;35475
2010;9;C-33;Entrada;42259
2010;10;C-33;Entrada;41853
2010;11;C-33;Entrada;42371
2010;12;C-33;Entrada;40528
2010;1;C-17;Entrada;21259
2010;2;C-17;Entrada;22447
2010;3;C-17;Entrada;22613
2010;4;C-17;Entrada;22504
2010;5;C-17;Entrada;23108
2010;6;C-17;Entrada;23123
2010;7;C-17;Entrada;23333
2010;8;C-17;Entrada;18163
2010;9;C-17;Entrada;22949
2010;10;C-17;Entrada;23292
2010;11;C-17;Entrada;23661
2010;12;C-17;Entrada;22934
2010;1;B-20;Entrada;26669
2010;2;B-20;Entrada;28422
2010;3;B-20;Entrada;30518
2010;4;B-20;Entrada;30698
2010;5;B-20;Entrada;32036
2010;6;B-20;Entrada;33720
2010;7;B-20;Entrada;37133
2010;8;B-20;Entrada;26142
2010;9;B-20;Entrada;28672
2010;10;B-20;Entrada;29448
2010;11;B-20;Entrada;29244
2010;12;B-20;Entrada;28353
2010;1;C-31N;Entrada;35793
2010;2;C-31N;Entrada;37711
2010;3;C-31N;Entrada;38047
2010;4;C-31N;Entrada;37663
2010;5;C-31N;Entrada;39139
2010;6;C-31N;Entrada;40239
2010;7;C-31N;Entrada;42313
2010;8;C-31N;Entrada;34339
2010;9;C-31N;Entrada;38351
2010;10;C-31N;Entrada;37162
2010;11;C-31N;Entrada;37527
2010;12;C-31N;Entrada;36797
2010;1;C-16;Entrada;14042
2010;2;C-16;Entrada;16002
2010;3;C-16;Entrada;15714
2010;4;C-16;Entrada;14884
2010;5;C-16;Entrada;18494
2010;6;C-16;Entrada;18566
2010;7;C-16;Entrada;17836
2010;8;C-16;Entrada;8525
2010;9;C-16;Entrada;17678
2010;10;C-16;Entrada;17973
2010;11;C-16;Entrada;19705
2010;12;C-16;Entrada;17465
2011;1;C-31S;Salida;39669
2011;2;C-31S;Salida;44929
2011;3;C-31S;Salida;46103
2011;4;C-31S;Salida;47033
2011;5;C-31S;Salida;49911
2011;6;C-31S;Salida;53272
2011;7;C-31S;Salida;55944
2011;8;C-31S;Salida;53412
2011;9;C-31S;Salida;53271
2011;10;C-31S;Salida;48293
2011;11;C-31S;Salida;45398
2011;12;C-31S;Salida;41243
2011;1;C-32S;Salida;62569
2011;2;C-32S;Salida;67632
2011;3;C-32S;Salida;67576
2011;4;C-32S;Salida;65737
2011;5;C-32S;Salida;69279
2011;6;C-32S;Salida;69262
2011;7;C-32S;Salida;72027
2011;8;C-32S;Salida;66362
2011;9;C-32S;Salida;67790
2011;10;C-32S;Salida;65020
2011;11;C-32S;Salida;64109
2011;12;C-32S;Salida;60021
2011;1;A-2;Salida;56222
2011;2;A-2;Salida;59664
2011;3;A-2;Salida;59237
2011;4;A-2;Salida;57863
2011;5;A-2;Salida;59892
2011;6;A-2;Salida;60759
2011;7;A-2;Salida;60357
2011;8;A-2;Salida;52867
2011;9;A-2;Salida;59059
2011;10;A-2;Salida;58248
2011;11;A-2;Salida;57863
2011;12;A-2;Salida;54923
2011;1;B-23;Salida;56092
2011;2;B-23;Salida;62591
2011;3;B-23;Salida;62374
2011;4;B-23;Salida;59109
2011;5;B-23;Salida;63017
2011;6;B-23;Salida;61673
2011;7;B-23;Salida;62677
2011;8;B-23;Salida;54825
2011;9;B-23;Salida;61806
2011;10;B-23;Salida;59527
2011;11;B-23;Salida;60184
2011;12;B-23;Salida;52838
2011;1;C-58;Salida;74832
2011;2;C-58;Salida;79729
2011;3;C-58;Salida;73985
2011;4;C-58;Salida;70227
2011;5;C-58;Salida;73623
2011;6;C-58;Salida;70691
2011;7;C-58;Salida;74203
2011;8;C-58;Salida;63729
2011;9;C-58;Salida;73754
2011;10;C-58;Salida;72207
2011;11;C-58;Salida;72447
2011;12;C-58;Salida;70180
2011;1;C-33;Salida;35371
2011;2;C-33;Salida;37809
2011;3;C-33;Salida;37539
2011;4;C-33;Salida;37583
2011;5;C-33;Salida;38925
2011;6;C-33;Salida;39197
2011;7;C-33;Salida;41894
2011;8;C-33;Salida;36354
2011;9;C-33;Salida;39649
2011;10;C-33;Salida;38455
2011;11;C-33;Salida;37308
2011;12;C-33;Salida;35960
2011;1;C-17;Salida;21896
2011;2;C-17;Salida;22752
2011;3;C-17;Salida;22415
2011;4;C-17;Salida;21361
2011;5;C-17;Salida;22731
2011;6;C-17;Salida;22498
2011;7;C-17;Salida;21875
2011;8;C-17;Salida;18108
2011;9;C-17;Salida;20971
2011;10;C-17;Salida;20571
2011;11;C-17;Salida;20465
2011;12;C-17;Salida;19634
2011;1;B-20;Salida;29965
2011;2;B-20;Salida;32005
2011;3;B-20;Salida;31971
2011;4;B-20;Salida;31699
2011;5;B-20;Salida;33291
2011;6;B-20;Salida;34548
2011;7;B-20;Salida;36247
2011;8;B-20;Salida;32301
2011;9;B-20;Salida;33252
2011;10;B-20;Salida;31184
2011;11;B-20;Salida;30524
2011;12;B-20;Salida;29330
2011;1;C-31N;Salida;36939
2011;2;C-31N;Salida;39088
2011;3;C-31N;Salida;38398
2011;4;C-31N;Salida;32556
2011;5;C-31N;Salida;39638
2011;6;C-31N;Salida;40566
2011;7;C-31N;Salida;42690
2011;8;C-31N;Salida;37643
2011;9;C-31N;Salida;40371
2011;10;C-31N;Salida;38260
2011;11;C-31N;Salida;37549
2011;12;C-31N;Salida;36281
2011;1;C-16;Salida;14759
2011;2;C-16;Salida;16695
2011;3;C-16;Salida;16256
2011;4;C-16;Salida;14713
2011;5;C-16;Salida;16382
2011;6;C-16;Salida;15680
2011;7;C-16;Salida;14768
2011;8;C-16;Salida;8311
2011;9;C-16;Salida;15397
2011;10;C-16;Salida;15258
2011;11;C-16;Salida;15826
2011;12;C-16;Salida;13982
2011;1;C-31S;Entrada;40996
2011;2;C-31S;Entrada;46684
2011;3;C-31S;Entrada;47696
2011;4;C-31S;Entrada;48301
2011;5;C-31S;Entrada;52152
2011;6;C-31S;Entrada;55272
2011;7;C-31S;Entrada;57461
2011;8;C-31S;Entrada;54415
2011;9;C-31S;Entrada;54955
2011;10;C-31S;Entrada;49185
2011;11;C-31S;Entrada;46635
2011;12;C-31S;Entrada;41285
2011;1;C-32S;Entrada;62550
2011;2;C-32S;Entrada;67587
2011;3;C-32S;Entrada;67388
2011;4;C-32S;Entrada;65648
2011;5;C-32S;Entrada;69253
2011;6;C-32S;Entrada;69414
2011;7;C-32S;Entrada;70412
2011;8;C-32S;Entrada;66511
2011;9;C-32S;Entrada;67739
2011;10;C-32S;Entrada;64630
2011;11;C-32S;Entrada;63035
2011;12;C-32S;Entrada;59065
2011;1;A-2;Entrada;54731
2011;2;A-2;Entrada;57676
2011;3;A-2;Entrada;57657
2011;4;A-2;Entrada;56354
2011;5;A-2;Entrada;58454
2011;6;A-2;Entrada;59833
2011;7;A-2;Entrada;58346
2011;8;A-2;Entrada;51664
2011;9;A-2;Entrada;57602
2011;10;A-2;Entrada;56462
2011;11;A-2;Entrada;56607
2011;12;A-2;Entrada;54725
2011;1;B-23;Entrada;57174
2011;2;B-23;Entrada;62616
2011;3;B-23;Entrada;62275
2011;4;B-23;Entrada;59409
2011;5;B-23;Entrada;63649
2011;6;B-23;Entrada;62365
2011;7;B-23;Entrada;63196
2011;8;B-23;Entrada;57262
2011;9;B-23;Entrada;62712
2011;10;B-23;Entrada;59459
2011;11;B-23;Entrada;60450
2011;12;B-23;Entrada;52857
2011;1;C-58;Entrada;70665
2011;2;C-58;Entrada;75216
2011;3;C-58;Entrada;69811
2011;4;C-58;Entrada;66004
2011;5;C-58;Entrada;69958
2011;6;C-58;Entrada;68699
2011;7;C-58;Entrada;67842
2011;8;C-58;Entrada;58644
2011;9;C-58;Entrada;68337
2011;10;C-58;Entrada;66842
2011;11;C-58;Entrada;67666
2011;12;C-58;Entrada;64208
2011;1;C-33;Entrada;38292
2011;2;C-33;Entrada;41204
2011;3;C-33;Entrada;40562
2011;4;C-33;Entrada;39988
2011;5;C-33;Entrada;42187
2011;6;C-33;Entrada;41914
2011;7;C-33;Entrada;44310
2011;8;C-33;Entrada;37814
2011;9;C-33;Entrada;42191
2011;10;C-33;Entrada;40825
2011;11;C-33;Entrada;40465
2011;12;C-33;Entrada;38326
2011;1;C-17;Entrada;23004
2011;2;C-17;Entrada;22921
2011;3;C-17;Entrada;22686
2011;4;C-17;Entrada;21715
2011;5;C-17;Entrada;23004
2011;6;C-17;Entrada;22563
2011;7;C-17;Entrada;22437
2011;8;C-17;Entrada;18413
2011;9;C-17;Entrada;21755
2011;10;C-17;Entrada;21449
2011;11;C-17;Entrada;21354
2011;12;C-17;Entrada;20552
2011;1;B-20;Entrada;27408
2011;2;B-20;Entrada;29362
2011;3;B-20;Entrada;29254
2011;4;B-20;Entrada;29067
2011;5;B-20;Entrada;31044
2011;6;B-20;Entrada;32237
2011;7;B-20;Entrada;33648
2011;8;B-20;Entrada;29890
2011;9;B-20;Entrada;30968
2011;10;B-20;Entrada;28869
2011;11;B-20;Entrada;28363
2011;12;B-20;Entrada;27415
2011;1;C-31N;Entrada;35278
2011;2;C-31N;Entrada;37100
2011;3;C-31N;Entrada;37167
2011;4;C-31N;Entrada;37114
2011;5;C-31N;Entrada;38165
2011;6;C-31N;Entrada;38919
2011;7;C-31N;Entrada;40530
2011;8;C-31N;Entrada;35919
2011;9;C-31N;Entrada;38820
2011;10;C-31N;Entrada;36604
2011;11;C-31N;Entrada;36049
2011;12;C-31N;Entrada;34747
2011;1;C-16;Entrada;16723
2011;2;C-16;Entrada;18690
2011;3;C-16;Entrada;18402
2011;4;C-16;Entrada;16304
2011;5;C-16;Entrada;18536
2011;6;C-16;Entrada;17528
2011;7;C-16;Entrada;16470
2011;8;C-16;Entrada;8311
2011;9;C-16;Entrada;17375
2011;10;C-16;Entrada;17124
2011;11;C-16;Entrada;18217
2011;12;C-16;Entrada;15343
2012;1;C-31S;Salida;40305
2012;2;C-31S;Salida;42378
2012;3;C-31S;Salida;45902
2012;4;C-31S;Salida;46186
2012;5;C-31S;Salida;47988
2012;6;C-31S;Salida;52571
2012;7;C-31S;Salida;54902
2012;8;C-31S;Salida;49609
2012;9;C-31S;Salida;47903
2012;10;C-31S;Salida;46181
2012;11;C-31S;Salida;41982
2012;12;C-31S;Salida;38598
2012;1;C-32S;Salida;61437
2012;2;C-32S;Salida;63210
2012;3;C-32S;Salida;65554
2012;4;C-32S;Salida;60725
2012;5;C-32S;Salida;67771
2012;6;C-32S;Salida;70001
2012;7;C-32S;Salida;70684
2012;8;C-32S;Salida;59475
2012;9;C-32S;Salida;61861
2012;10;C-32S;Salida;63858
2012;11;C-32S;Salida;62253
2012;12;C-32S;Salida;59176
2012;1;A-2;Salida;54753
2012;2;A-2;Salida;56800
2012;3;A-2;Salida;60446
2012;4;A-2;Salida;52785
2012;5;A-2;Salida;59340
2012;6;A-2;Salida;59589
2012;7;A-2;Salida;58073
2012;8;A-2;Salida;47007
2012;9;A-2;Salida;53796
2012;10;A-2;Salida;58289
2012;11;A-2;Salida;56718
2012;12;A-2;Salida;55355
2012;1;B-23;Salida;54978
2012;2;B-23;Salida;59502
2012;3;B-23;Salida;61705
2012;4;B-23;Salida;56158
2012;5;B-23;Salida;60509
2012;6;B-23;Salida;62043
2012;7;B-23;Salida;60437
2012;8;B-23;Salida;45924
2012;9;B-23;Salida;54426
2012;10;B-23;Salida;58872
2012;11;B-23;Salida;57448
2012;12;B-23;Salida;53399
2012;1;C-58;Salida;71174
2012;2;C-58;Salida;73830
2012;3;C-58;Salida;75513
2012;4;C-58;Salida;69569
2012;5;C-58;Salida;75683
2012;6;C-58;Salida;76476
2012;7;C-58;Salida;74264
2012;8;C-58;Salida;61748
2012;9;C-58;Salida;69597
2012;10;C-58;Salida;74633
2012;11;C-58;Salida;73731
2012;12;C-58;Salida;71100
2012;1;C-33;Salida;33513
2012;2;C-33;Salida;32902
2012;3;C-33;Salida;34335
2012;4;C-33;Salida;32870
2012;5;C-33;Salida;34592
2012;6;C-33;Salida;35557
2012;7;C-33;Salida;36318
2012;8;C-33;Salida;29139
2012;9;C-33;Salida;30299
2012;10;C-33;Salida;31302
2012;11;C-33;Salida;29509
2012;12;C-33;Salida;28085
2012;1;C-17;Salida;20961
2012;2;C-17;Salida;22013
2012;3;C-17;Salida;22630
2012;4;C-17;Salida;21351
2012;5;C-17;Salida;22989
2012;6;C-17;Salida;22937
2012;7;C-17;Salida;22399
2012;8;C-17;Salida;17764
2012;9;C-17;Salida;21719
2012;10;C-17;Salida;23174
2012;11;C-17;Salida;23978
2012;12;C-17;Salida;24930
2012;1;B-20;Salida;29450
2012;2;B-20;Salida;30122
2012;3;B-20;Salida;31501
2012;4;B-20;Salida;29744
2012;5;B-20;Salida;32118
2012;6;B-20;Salida;35405
2012;7;B-20;Salida;35572
2012;8;B-20;Salida;30270
2012;9;B-20;Salida;30091
2012;10;B-20;Salida;30132
2012;11;B-20;Salida;29449
2012;12;B-20;Salida;27921
2012;1;C-31N;Salida;35778
2012;2;C-31N;Salida;36585
2012;3;C-31N;Salida;38150
2012;4;C-31N;Salida;36495
2012;5;C-31N;Salida;39053
2012;6;C-31N;Salida;40769
2012;7;C-31N;Salida;41657
2012;8;C-31N;Salida;34372
2012;9;C-31N;Salida;36209
2012;10;C-31N;Salida;36798
2012;11;C-31N;Salida;35641
2012;12;C-31N;Salida;35099
2012;1;C-16;Salida;13713
2012;2;C-16;Salida;14808
2012;3;C-16;Salida;15230
2012;4;C-16;Salida;12818
2012;5;C-16;Salida;14477
2012;6;C-16;Salida;14359
2012;7;C-16;Salida;13061
2012;8;C-16;Salida;6883
2012;9;C-16;Salida;11817
2012;10;C-16;Salida;13686
2012;11;C-16;Salida;13169
2012;12;C-16;Salida;12046
2012;1;C-31S;Entrada;41036
2012;2;C-31S;Entrada;43426
2012;3;C-31S;Entrada;47901
2012;4;C-31S;Entrada;45150
2012;5;C-31S;Entrada;50524
2012;6;C-31S;Entrada;54840
2012;7;C-31S;Entrada;56710
2012;8;C-31S;Entrada;50164
2012;9;C-31S;Entrada;49227
2012;10;C-31S;Entrada;47428
2012;11;C-31S;Entrada;42869
2012;12;C-31S;Entrada;38382
2012;1;C-32S;Entrada;60141
2012;2;C-32S;Entrada;61841
2012;3;C-32S;Entrada;64534
2012;4;C-32S;Entrada;61164
2012;5;C-32S;Entrada;67322
2012;6;C-32S;Entrada;69768
2012;7;C-32S;Entrada;71504
2012;8;C-32S;Entrada;60904
2012;9;C-32S;Entrada;61599
2012;10;C-32S;Entrada;62996
2012;11;C-32S;Entrada;61828
2012;12;C-32S;Entrada;58856
2012;1;A-2;Entrada;54044
2012;2;A-2;Entrada;53906
2012;3;A-2;Entrada;55553
2012;4;A-2;Entrada;55780
2012;5;A-2;Entrada;56109
2012;6;A-2;Entrada;55259
2012;7;A-2;Entrada;55072
2012;8;A-2;Entrada;45078
2012;9;A-2;Entrada;53752
2012;10;A-2;Entrada;56407
2012;11;A-2;Entrada;55580
2012;12;A-2;Entrada;54259
2012;1;B-23;Entrada;55740
2012;2;B-23;Entrada;58278
2012;3;B-23;Entrada;60256
2012;4;B-23;Entrada;56543
2012;5;B-23;Entrada;60264
2012;6;B-23;Entrada;61209
2012;7;B-23;Entrada;61102
2012;8;B-23;Entrada;48505
2012;9;B-23;Entrada;55880
2012;10;B-23;Entrada;58393
2012;11;B-23;Entrada;57351
2012;12;B-23;Entrada;52707
2012;1;C-58;Entrada;65886
2012;2;C-58;Entrada;67732
2012;3;C-58;Entrada;68932
2012;4;C-58;Entrada;64450
2012;5;C-58;Entrada;69643
2012;6;C-58;Entrada;70463
2012;7;C-58;Entrada;74848
2012;8;C-58;Entrada;58865
2012;9;C-58;Entrada;64841
2012;10;C-58;Entrada;70417
2012;11;C-58;Entrada;67794
2012;12;C-58;Entrada;65379
2012;1;C-33;Entrada;36284
2012;2;C-33;Entrada;35562
2012;3;C-33;Entrada;36632
2012;4;C-33;Entrada;35115
2012;5;C-33;Entrada;37494
2012;6;C-33;Entrada;37562
2012;7;C-33;Entrada;39086
2012;8;C-33;Entrada;29042
2012;9;C-33;Entrada;33024
2012;10;C-33;Entrada;34241
2012;11;C-33;Entrada;32249
2012;12;C-33;Entrada;30528
2012;1;C-17;Entrada;21722
2012;2;C-17;Entrada;22946
2012;3;C-17;Entrada;23502
2012;4;C-17;Entrada;23745
2012;5;C-17;Entrada;23982
2012;6;C-17;Entrada;23729
2012;7;C-17;Entrada;23429
2012;8;C-17;Entrada;18934
2012;9;C-17;Entrada;23119
2012;10;C-17;Entrada;23891
2012;11;C-17;Entrada;25147
2012;12;C-17;Entrada;23517
2012;1;B-20;Entrada;27367
2012;2;B-20;Entrada;27964
2012;3;B-20;Entrada;28878
2012;4;B-20;Entrada;27148
2012;5;B-20;Entrada;29796
2012;6;B-20;Entrada;32477
2012;7;B-20;Entrada;33622
2012;8;B-20;Entrada;28372
2012;9;B-20;Entrada;28509
2012;10;B-20;Entrada;28045
2012;11;B-20;Entrada;27592
2012;12;B-20;Entrada;26502
2012;1;C-31N;Entrada;35272
2012;2;C-31N;Entrada;35790
2012;3;C-31N;Entrada;36189
2012;4;C-31N;Entrada;34911
2012;5;C-31N;Entrada;37610
2012;6;C-31N;Entrada;38409
2012;7;C-31N;Entrada;39760
2012;8;C-31N;Entrada;32760
2012;9;C-31N;Entrada;36100
2012;10;C-31N;Entrada;35850
2012;11;C-31N;Entrada;34916
2012;12;C-31N;Entrada;29869
2012;1;C-16;Entrada;15882
2012;2;C-16;Entrada;16924
2012;3;C-16;Entrada;17301
2012;4;C-16;Entrada;14612
2012;5;C-16;Entrada;16781
2012;6;C-16;Entrada;16288
2012;7;C-16;Entrada;14801
2012;8;C-16;Entrada;7700
2012;9;C-16;Entrada;13454
2012;10;C-16;Entrada;15838
2012;11;C-16;Entrada;15315
2012;12;C-16;Entrada;13360
2013;1;C-31S;Salida;37823
2013;2;C-31S;Salida;40507
2013;3;C-31S;Salida;41659
2013;4;C-31S;Salida;45082
2013;5;C-31S;Salida;46792
2013;6;C-31S;Salida;51604
2013;7;C-31S;Salida;56425
2013;8;C-31S;Salida;48986
2013;9;C-31S;Salida;48511
2013;10;C-31S;Salida;46793
2013;11;C-31S;Salida;42654
2013;12;C-31S;Salida;39449
2013;1;C-32S;Salida;60868
2013;2;C-32S;Salida;61053
2013;3;C-32S;Salida;60985
2013;4;C-32S;Salida;64038
2013;5;C-32S;Salida;63254
2013;6;C-32S;Salida;68207
2013;7;C-32S;Salida;72621
2013;8;C-32S;Salida;57374
2013;9;C-32S;Salida;58899
2013;10;C-32S;Salida;64995
2013;11;C-32S;Salida;62022
2013;12;C-32S;Salida;59796
2013;1;A-2;Salida;55063
2013;2;A-2;Salida;56426
2013;3;A-2;Salida;55159
2013;4;A-2;Salida;55998
2013;5;A-2;Salida;39704
2013;6;A-2;Salida;62733
2013;7;A-2;Salida;58430
2013;8;A-2;Salida;46298
2013;9;A-2;Salida;55235
2013;10;A-2;Salida;58524
2013;11;A-2;Salida;56496
2013;12;A-2;Salida;55471
2013;1;B-23;Salida;55570
2013;2;B-23;Salida;57857
2013;3;B-23;Salida;56176
2013;4;B-23;Salida;58509
2013;5;B-23;Salida;59734
2013;6;B-23;Salida;59205
2013;7;B-23;Salida;62107
2013;8;B-23;Salida;45219
2013;9;B-23;Salida;55397
2013;10;B-23;Salida;61134
2013;11;B-23;Salida;57832
2013;12;B-23;Salida;54233
2013;1;C-58;Salida;78889
2013;2;C-58;Salida;74229
2013;3;C-58;Salida;71940
2013;4;C-58;Salida;74998
2013;5;C-58;Salida;76061
2013;6;C-58;Salida;74952
2013;7;C-58;Salida;77035
2013;8;C-58;Salida;58519
2013;9;C-58;Salida;71848
2013;10;C-58;Salida;76786
2013;11;C-58;Salida;74510
2013;12;C-58;Salida;73003
2013;1;C-33;Salida;26456
2013;2;C-33;Salida;26549
2013;3;C-33;Salida;27691
2013;4;C-33;Salida;27911
2013;5;C-33;Salida;29832
2013;6;C-33;Salida;29777
2013;7;C-33;Salida;31833
2013;8;C-33;Salida;27043
2013;9;C-33;Salida;27208
2013;10;C-33;Salida;28604
2013;11;C-33;Salida;26973
2013;12;C-33;Salida;26266
2013;1;C-17;Salida;24689
2013;2;C-17;Salida;25329
2013;3;C-17;Salida;24714
2013;4;C-17;Salida;25234
2013;5;C-17;Salida;26049
2013;6;C-17;Salida;25588
2013;7;C-17;Salida;26079
2013;8;C-17;Salida;19803
2013;9;C-17;Salida;24951
2013;10;C-17;Salida;27132
2013;11;C-17;Salida;26142
2013;12;C-17;Salida;25298
2013;1;B-20;Salida;28654
2013;2;B-20;Salida;29292
2013;3;B-20;Salida;29434
2013;4;B-20;Salida;30404
2013;5;B-20;Salida;30921
2013;6;B-20;Salida;32237
2013;7;B-20;Salida;36495
2013;8;B-20;Salida;28493
2013;9;B-20;Salida;30115
2013;10;B-20;Salida;30708
2013;11;B-20;Salida;29635
2013;12;B-20;Salida;28726
2013;1;C-31N;Salida;34463
2013;2;C-31N;Salida;34817
2013;3;C-31N;Salida;35028
2013;4;C-31N;Salida;36580
2013;5;C-31N;Salida;37515
2013;6;C-31N;Salida;38312
2013;7;C-31N;Salida;41218
2013;8;C-31N;Salida;33309
2013;9;C-31N;Salida;35933
2013;10;C-31N;Salida;37153
2013;11;C-31N;Salida;35765
2013;12;C-31N;Salida;35381
2013;1;C-16;Salida;12273
2013;2;C-16;Salida;12971
2013;3;C-16;Salida;12008
2013;4;C-16;Salida;12988
2013;5;C-16;Salida;12834
2013;6;C-16;Salida;12381
2013;7;C-16;Salida;12448
2013;8;C-16;Salida;6323
2013;9;C-16;Salida;11494
2013;10;C-16;Salida;13416
2013;11;C-16;Salida;12757
2013;12;C-16;Salida;11780
2013;1;C-31S;Entrada;38494
2013;2;C-31S;Entrada;41322
2013;3;C-31S;Entrada;42091
2013;4;C-31S;Entrada;46688
2013;5;C-31S;Entrada;44401
2013;6;C-31S;Entrada;51044
2013;7;C-31S;Entrada;58326
2013;8;C-31S;Entrada;49637
2013;9;C-31S;Entrada;50795
2013;10;C-31S;Entrada;49246
2013;11;C-31S;Entrada;44392
2013;12;C-31S;Entrada;40712
2013;1;C-32S;Entrada;60335
2013;2;C-32S;Entrada;60756
2013;3;C-32S;Entrada;59615
2013;4;C-32S;Entrada;63279
2013;5;C-32S;Entrada;62092
2013;6;C-32S;Entrada;66887
2013;7;C-32S;Entrada;70386
2013;8;C-32S;Entrada;55437
2013;9;C-32S;Entrada;58347
2013;10;C-32S;Entrada;62636
2013;11;C-32S;Entrada;59989
2013;12;C-32S;Entrada;49802
2013;1;A-2;Entrada;54394
2013;2;A-2;Entrada;55498
2013;3;A-2;Entrada;53263
2013;4;A-2;Entrada;55879
2013;5;A-2;Entrada;75352
2013;6;A-2;Entrada;53427
2013;7;A-2;Entrada;54721
2013;8;A-2;Entrada;44429
2013;9;A-2;Entrada;55029
2013;10;A-2;Entrada;56810
2013;11;A-2;Entrada;55602
2013;12;A-2;Entrada;47023
2013;1;B-23;Entrada;55307
2013;2;B-23;Entrada;56741
2013;3;B-23;Entrada;54634
2013;4;B-23;Entrada;58128
2013;5;B-23;Entrada;58773
2013;6;B-23;Entrada;57906
2013;7;B-23;Entrada;61757
2013;8;B-23;Entrada;47709
2013;9;B-23;Entrada;56775
2013;10;B-23;Entrada;59264
2013;11;B-23;Entrada;56542
2013;12;B-23;Entrada;54493
2013;1;C-58;Entrada;73554
2013;2;C-58;Entrada;68823
2013;3;C-58;Entrada;66674
2013;4;C-58;Entrada;70177
2013;5;C-58;Entrada;69881
2013;6;C-58;Entrada;69688
2013;7;C-58;Entrada;71443
2013;8;C-58;Entrada;54115
2013;9;C-58;Entrada;67021
2013;10;C-58;Entrada;71605
2013;11;C-58;Entrada;69373
2013;12;C-58;Entrada;67670
2013;1;C-33;Entrada;29147
2013;2;C-33;Entrada;29017
2013;3;C-33;Entrada;29348
2013;4;C-33;Entrada;31059
2013;5;C-33;Entrada;31890
2013;6;C-33;Entrada;32092
2013;7;C-33;Entrada;33701
2013;8;C-33;Entrada;27263
2013;9;C-33;Entrada;30190
2013;10;C-33;Entrada;30533
2013;11;C-33;Entrada;29596
2013;12;C-33;Entrada;28967
2013;1;C-17;Entrada;25862
2013;2;C-17;Entrada;26662
2013;3;C-17;Entrada;25684
2013;4;C-17;Entrada;26848
2013;5;C-17;Entrada;27421
2013;6;C-17;Entrada;26979
2013;7;C-17;Entrada;27509
2013;8;C-17;Entrada;21217
2013;9;C-17;Entrada;26682
2013;10;C-17;Entrada;28615
2013;11;C-17;Entrada;27664
2013;12;C-17;Entrada;26975
2013;1;B-20;Entrada;26874
2013;2;B-20;Entrada;27279
2013;3;B-20;Entrada;27225
2013;4;B-20;Entrada;28727
2013;5;B-20;Entrada;29082
2013;6;B-20;Entrada;30577
2013;7;B-20;Entrada;34338
2013;8;B-20;Entrada;26665
2013;9;B-20;Entrada;28780
2013;10;B-20;Entrada;28414
2013;11;B-20;Entrada;27633
2013;12;B-20;Entrada;27191
2013;1;C-31N;Entrada;33925
2013;2;C-31N;Entrada;34200
2013;3;C-31N;Entrada;34035
2013;4;C-31N;Entrada;36187
2013;5;C-31N;Entrada;36659
2013;6;C-31N;Entrada;37788
2013;7;C-31N;Entrada;40226
